Variables =      x      y      z
  zone      T="outputdata"      i=101      j=101      k=1
  0.26020195   0.64767439   0.00
  0.28588653   0.66523367   0.00
  0.31227186   0.68214151   0.00
  0.33933621   0.69837994   0.00
  0.36705609   0.71393187   0.00
  0.39540728   0.72878090   0.00
  0.42436465   0.74291171   0.00
  0.45390098   0.75631130   0.00
  0.48398824   0.76896775   0.00
  0.51459997   0.78086958   0.00
  0.54571733   0.79200491   0.00
  0.57732311   0.80236232   0.00
  0.60939227   0.81193144   0.00
  0.64186931   0.82070401   0.00
  0.67469094   0.82867282   0.00
  0.70782143   0.83583111   0.00
  0.74133597   0.84217142   0.00
  0.77533737   0.84768675   0.00
  0.80982496   0.85237122   0.00
  0.84438482   0.85622125   0.00
  0.87849963   0.85923441   0.00
  0.91203622   0.86140900   0.00
  0.94639836   0.86274383   0.00
  0.98337405   0.86323840   0.00
  1.02320836   0.86288047   0.00
  1.06347027   0.86166832   0.00
  1.10108719   0.85959212   0.00
  1.13615064   0.85667658   0.00
  1.16965351   0.85295084   0.00
  1.20276031   0.84842855   0.00
  1.23732184   0.84305896   0.00
  1.27536056   0.83677579   0.00
  1.31816639   0.82953242   0.00
  1.36409859   0.82135843   0.00
  1.41078394   0.81230303   0.00
  1.45633749   0.80240862   0.00
  1.50082673   0.79168796   0.00
  1.54480747   0.78014698   0.00
  1.58870512   0.76779460   0.00
  1.63242248   0.75464949   0.00
  1.67573201   0.74073326   0.00
  1.71844141   0.72606754   0.00
  1.76049838   0.71067171   0.00
  1.80188595   0.69456514   0.00
  1.84257875   0.67776810   0.00
  1.88251650   0.66030269   0.00
  1.92163058   0.64219188   0.00
  1.95985547   0.62345887   0.00
  1.99713664   0.60412581   0.00
  2.03342272   0.58421503   0.00
  2.06866271   0.56374970   0.00
  2.10280550   0.54275472   0.00
  2.13580036   0.52125578   0.00
  2.16759816   0.49927871   0.00
  2.19815420   0.47684823   0.00
  2.22742535   0.45398917   0.00
  2.25536909   0.43072664   0.00
  2.28194333   0.40708564   0.00
  2.30710660   0.38309141   0.00
  2.33081990   0.35876984   0.00
  2.35305215   0.33414815   0.00
  2.37377477   0.30925413   0.00
  2.39295848   0.28411580   0.00
  2.41056908   0.25876094   0.00
  2.42657167   0.23321751   0.00
  2.44093922   0.20751394   0.00
  2.45367386   0.18167989   0.00
  2.46478559   0.15574548   0.00
  2.47426392   0.12974366   0.00
  2.48201399   0.10371829   0.00
  2.48792046   0.07771602   0.00
  2.49195144   0.05177191   0.00
  2.49440645   0.02587433   0.00
  1.04383864   0.00000000   0.00
 -0.05609195   0.00000000   0.00
 -0.14953428   0.03390949   0.00
 -0.14744365   0.06767578   0.00
 -0.14414146   0.10117423   0.00
 -0.13958615   0.13446623   0.00
 -0.13379731   0.16763183   0.00
 -0.12679223   0.20072403   0.00
 -0.11857590   0.23368754   0.00
 -0.10915100   0.26644013   0.00
 -0.09852232   0.29890830   0.00
 -0.08670031   0.33105285   0.00
 -0.07369755   0.36284337   0.00
 -0.05952690   0.39424986   0.00
 -0.04419956   0.42524309   0.00
 -0.02772699   0.45579427   0.00
 -0.01012230   0.48587526   0.00
  0.00859747   0.51545920   0.00
  0.02841366   0.54451995   0.00
  0.04930733   0.57303224   0.00
  0.07126097   0.60097294   0.00
  0.09425682   0.62831988   0.00
  0.11827579   0.65505065   0.00
  0.14329590   0.68114016   0.00
  0.16929390   0.70656316   0.00
  0.19624580   0.73129503   0.00
  0.22412719   0.75531183   0.00
  0.25291296   0.77859034   0.00
  0.28257754   0.80110775   0.00
  0.31309564   0.82284084   0.00
  0.34444151   0.84376689   0.00
  0.37658849   0.86386399   0.00
  0.40950804   0.88311124   0.00
  0.44317078   0.90148862   0.00
  0.47754630   0.91897734   0.00
  0.51260204   0.93556105   0.00
  0.54830448   0.95122469   0.00
  0.58462161   0.96595380   0.00
  0.62152883   0.97973371   0.00
  0.65900308   0.99255040   0.00
  0.69701345   1.00439107   0.00
  0.73549884   1.01524520   0.00
  0.77439036   1.02510353   0.00
  0.81364631   1.03395739   0.00
  0.85333473   1.04179769   0.00
  0.89355089   1.04861593   0.00
  0.93428768   1.05440496   0.00
  0.97512895   1.05916010   0.00
  1.01555622   1.06287801   0.00
  1.05543112   1.06555628   0.00
  1.09613621   1.06719321   0.00
  1.13943424   1.06778800   0.00
  1.18556112   1.06732843   0.00
  1.23210452   1.06581290   0.00
  1.27601725   1.06323200   0.00
  1.31738328   1.05961069   0.00
  1.35717857   1.05497855   0.00
  1.39654895   1.04935001   0.00
  1.43731942   1.04267599   0.00
  1.48148488   1.03489224   0.00
  1.53031539   1.02595417   0.00
  1.58218091   1.01589280   0.00
  1.63472661   1.00475879   0.00
  1.68608091   0.99259621   0.00
  1.73630441   0.97942006   0.00
  1.78594102   0.96523873   0.00
  1.83540567   0.95006376   0.00
  1.88459624   0.93391654   0.00
  1.93328169   0.91682158   0.00
  1.98126600   0.89880353   0.00
  2.02849175   0.87988505   0.00
  2.07493663   0.86008892   0.00
  2.12057009   0.83943904   0.00
  2.16532721   0.81796122   0.00
  2.20913490   0.79568235   0.00
  2.25192331   0.77262968   0.00
  2.29363357   0.74882959   0.00
  2.33421009   0.72430878   0.00
  2.37359779   0.69909495   0.00
  2.41174163   0.67321761   0.00
  2.44858713   0.64670723   0.00
  2.48408153   0.61959453   0.00
  2.51817660   0.59190929   0.00
  2.55082587   0.56368146   0.00
  2.58198363   0.53494146   0.00
  2.61160475   0.50571965   0.00
  2.63964493   0.47604676   0.00
  2.66606248   0.44595427   0.00
  2.69082372   0.41547506   0.00
  2.71389764   0.38464267   0.00
  2.73525275   0.35349092   0.00
  2.75485285   0.32205352   0.00
  2.77266127   0.29036438   0.00
  2.78864931   0.25845799   0.00
  2.80281732   0.22637006   0.00
  2.81517367   0.19413685   0.00
  2.82570662   0.16179744   0.00
  2.83432118   0.12940176   0.00
  2.84090226   0.09700252   0.00
  2.84541758   0.06464101   0.00
  2.84816302   0.03231231   0.00
  1.05609195   0.00000000   0.00
 -0.06891104   0.00000000   0.00
 -0.20359674   0.04033066   0.00
 -0.20120879   0.08051294   0.00
 -0.19740949   0.12041682   0.00
 -0.19215824   0.16009639   0.00
 -0.18547517   0.19962419   0.00
 -0.17737833   0.23904606   0.00
 -0.16787381   0.27830069   0.00
 -0.15696560   0.31730016   0.00
 -0.14466002   0.35596524   0.00
 -0.13096917   0.39425070   0.00
 -0.11590746   0.43212004   0.00
 -0.09948979   0.46953727   0.00
 -0.08172960   0.50646718   0.00
 -0.06264079   0.54287513   0.00
 -0.04223909   0.57872715   0.00
 -0.02054430   0.61399069   0.00
  0.00242199   0.64863394   0.00
  0.02663772   0.68262610   0.00
  0.05208206   0.71593859   0.00
  0.07873378   0.74854386   0.00
  0.10657013   0.78041427   0.00
  0.13556536   0.81151965   0.00
  0.16569227   0.84182979   0.00
  0.19692279   0.87131525   0.00
  0.22922824   0.89994738   0.00
  0.26257915   0.92769841   0.00
  0.29694539   0.95454110   0.00
  0.33229700   0.98044800   0.00
  0.36860341   1.00539227   0.00
  0.40583301   1.02934803   0.00
  0.44395224   1.05229062   0.00
  0.48292653   1.07419635   0.00
  0.52272021   1.09504296   0.00
  0.56329534   1.11481079   0.00
  0.60461297   1.13348162   0.00
  0.64663550   1.15103802   0.00
  0.68933257   1.16746251   0.00
  0.73267529   1.18273848   0.00
  0.77662687   1.19685070   0.00
  0.82112062   1.20978639   0.00
  0.86608202   1.22153423   0.00
  0.91146344   1.23208368   0.00
  0.95732573   1.24142397   0.00
  1.00375667   1.24954512   0.00
  1.05074265   1.25643871   0.00
  1.09786533   1.26209896   0.00
  1.14460506   1.26652162   0.00
  1.19081827   1.26970357   0.00
  1.23786631   1.27164259   0.00
  1.28748669   1.27233760   0.00
  1.33990613   1.27177639   0.00
  1.39273102   1.26995748   0.00
  1.44293956   1.26687188   0.00
  1.49060817   1.26254481   0.00
  1.53669588   1.25700626   0.00
  1.58232984   1.25027147   0.00
  1.62930924   1.24229301   0.00
  1.67960145   1.23300869   0.00
  1.73445663   1.22237592   0.00
